date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-09-13,202606040406,3歳未勝利,False,15,1,2023105726,2023106406,ゴールデンダガー,マイネルオランチア,10.5,15.7,0.1678,0.1678,0.0082,16.881,100.6,True,0.37042406669083006,0.2606969563299515,True,True,True,True,False,False
2026-09-13,202606040406,3歳未勝利,False,15,9,2023105726,2023105322,ゴールデンダガー,ホウオウファミリー,10.5,3.0,0.1358,0.1358,0.0491,2.281,16.8,True,0.37042406669083006,0.2606969563299515,True,True,True,True,True,False
2026-09-13,202606040406,3歳未勝利,False,1,9,2023106406,2023105322,マイネルオランチア,ホウオウファミリー,15.7,3.0,0.0658,0.0658,0.0325,1.671,25.4,True,0.37042406669083006,0.2606969563299515,True,True,True,True,False,False
2026-09-13,202606040406,3歳未勝利,False,15,8,2023105726,2023106795,ゴールデンダガー,ルシアージュ,10.5,6.9,0.0589,0.0589,0.0193,2.511,42.7,True,0.37042406669083006,0.2606969563299515,True,True,True,True,True,False
2026-09-13,202606040406,3歳未勝利,False,1,8,2023106406,2023106795,マイネルオランチア,ルシアージュ,15.7,6.9,0.0284,0.0284,0.0128,1.834,64.6,True,0.37042406669083006,0.2606969563299515,True,True,True,True,False,False
2026-09-13,202606040406,3歳未勝利,False,15,12,2023105726,2023105112,ゴールデンダガー,ロンバルドシチー,10.5,20.2,0.0462,0.0462,0.0063,6.016,130.2,True,0.37042406669083006,0.2606969563299515,True,True,True,True,True,False
2026-09-13,202606040406,3歳未勝利,False,1,12,2023106406,2023105112,マイネルオランチア,ロンバルドシチー,15.7,20.2,0.0223,0.0223,0.0042,4.392,197.3,True,0.37042406669083006,0.2606969563299515,True,False,True,True,False,False
2026-09-13,202606040406,3歳未勝利,False,15,11,2023105726,2023105614,ゴールデンダガー,レッドフリーマン,10.5,13.2,0.0442,0.0442,0.0098,3.722,84.1,True,0.37042406669083006,0.2606969563299515,True,True,True,True,True,False
2026-09-13,202606040406,3歳未勝利,False,1,11,2023106406,2023105614,マイネルオランチア,レッドフリーマン,15.7,13.2,0.0213,0.0213,0.0065,2.717,127.5,True,0.37042406669083006,0.2606969563299515,True,True,True,True,False,False
2026-09-13,202606040406,3歳未勝利,False,15,13,2023105726,2023103045,ゴールデンダガー,フィクセルリリア,10.5,11.0,0.0326,0.0326,0.0118,2.269,69.7,True,0.37042406669083006,0.2606969563299515,True,True,True,True,True,False
2026-09-13,202606040406,3歳未勝利,False,1,13,2023106406,2023103045,マイネルオランチア,フィクセルリリア,15.7,11.0,0.0157,0.0157,0.0078,1.655,105.6,True,0.37042406669083006,0.2606969563299515,True,True,True,True,False,False
