date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-08-30,202604030402,2歳新馬,False,9,3,2024101427,2024106700,レッドマウロア,ウラノグラフィア,3.8,3.4,0.0763,0.0763,0.125,0.503,6.6,False,0.5175186674325102,0.5768566493955095,True,True,True,False,True,False
2026-08-30,202604030402,2歳新馬,False,9,5,2024101427,2024106651,レッドマウロア,ミシェルバローズ,3.8,7.6,0.0751,0.0751,0.0518,1.196,15.9,False,0.5175186674325102,0.5768566493955095,True,True,True,True,True,True
2026-08-30,202604030402,2歳新馬,False,3,5,2024106700,2024106651,ウラノグラフィア,ミシェルバローズ,3.4,7.6,0.0227,0.0227,0.0589,0.317,14.0,False,0.5175186674325102,0.5768566493955095,True,True,True,False,True,False
2026-08-30,202604030402,2歳新馬,False,9,4,2024101427,2024105779,レッドマウロア,マイトレーヤー,3.8,18.0,0.047,0.047,0.0212,1.825,38.9,False,0.5175186674325102,0.5768566493955095,True,True,True,True,True,True
2026-08-30,202604030402,2歳新馬,False,3,4,2024106700,2024105779,ウラノグラフィア,マイトレーヤー,3.4,18.0,0.0141,0.0141,0.0241,0.483,34.2,False,0.5175186674325102,0.5768566493955095,True,True,True,False,True,False
2026-08-30,202604030402,2歳新馬,False,9,11,2024101427,2024101182,レッドマウロア,ギガントシュラーク,3.8,66.9,0.0469,0.0469,0.0056,6.872,146.6,False,0.5175186674325102,0.5768566493955095,False,True,True,True,True,False
2026-08-30,202604030402,2歳新馬,False,3,11,2024106700,2024101182,ウラノグラフィア,ギガントシュラーク,3.4,66.9,0.0141,0.0141,0.0064,1.818,128.8,False,0.5175186674325102,0.5768566493955095,False,True,True,True,True,False
2026-08-30,202604030402,2歳新馬,False,9,12,2024101427,2024104685,レッドマウロア,エコロゲラン,3.8,20.4,0.042,0.042,0.0187,1.855,44.1,False,0.5175186674325102,0.5768566493955095,True,True,True,True,True,True
2026-08-30,202604030402,2歳新馬,False,3,12,2024106700,2024104685,ウラノグラフィア,エコロゲラン,3.4,20.4,0.0126,0.0126,0.0213,0.49,38.8,False,0.5175186674325102,0.5768566493955095,True,True,True,False,True,False
2026-08-30,202604030402,2歳新馬,False,9,2,2024101427,2024105499,レッドマウロア,ゴルトシェーン,3.8,7.0,0.0389,0.0389,0.0565,0.567,14.6,False,0.5175186674325102,0.5768566493955095,True,True,True,False,True,False
2026-08-30,202604030402,2歳新馬,False,3,2,2024106700,2024105499,ウラノグラフィア,ゴルトシェーン,3.4,7.0,0.0117,0.0117,0.0643,0.15,12.8,False,0.5175186674325102,0.5768566493955095,True,True,True,False,True,False
2026-08-30,202604030406,両津湾特別,False,2,9,2023106494,2023106711,ビービーアジャイル,ヴァイヴァーイ,2.4,17.7,0.1253,0.1253,0.0379,2.728,21.8,True,0.6715596330275228,0.28640991589198755,True,True,True,True,False,False
2026-08-30,202604030406,両津湾特別,False,2,1,2023106494,2022101716,ビービーアジャイル,ピコシー,2.4,19.1,0.1114,0.1114,0.0351,2.62,23.5,True,0.6715596330275228,0.28640991589198755,True,True,True,True,True,False
2026-08-30,202604030406,両津湾特別,False,9,1,2023106711,2022101716,ヴァイヴァーイ,ピコシー,17.7,19.1,0.0341,0.0341,0.0039,7.178,210.7,True,0.6715596330275228,0.28640991589198755,True,False,True,True,False,False
2026-08-30,202604030406,両津湾特別,False,2,7,2023106494,2022102700,ビービーアジャイル,トゥーザムーン,2.4,14.3,0.086,0.086,0.0471,1.505,17.5,True,0.6715596330275228,0.28640991589198755,True,True,True,True,True,False
2026-08-30,202604030406,両津湾特別,False,9,7,2023106711,2022102700,ヴァイヴァーイ,トゥーザムーン,17.7,14.3,0.0262,0.0262,0.0053,4.11,156.6,True,0.6715596330275228,0.28640991589198755,True,False,True,True,False,False
2026-08-30,202604030406,両津湾特別,False,2,3,2023106494,2023103962,ビービーアジャイル,オクトーバーナイン,2.4,7.8,0.0538,0.0538,0.0882,0.503,9.3,True,0.6715596330275228,0.28640991589198755,True,True,True,False,True,False
