date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-09-19,202606040502,2歳未勝利,False,4,8,2024106055,2024106144,テンユメノオーロラ,アフィーリア,1.4,5.1,0.2527,0.2527,0.2974,0.701,2.8,False,0.905940594059406,0.5768566493955095,True,True,True,False,True,False
2026-09-19,202606040502,2歳未勝利,False,4,7,2024106055,2024106019,テンユメノオーロラ,バミューダブーケ,1.4,14.8,0.0926,0.0926,0.0987,0.774,8.4,False,0.905940594059406,0.5768566493955095,True,True,True,False,True,False
2026-09-19,202606040502,2歳未勝利,False,8,7,2024106144,2024106019,アフィーリア,バミューダブーケ,5.1,14.8,0.0348,0.0348,0.0182,1.578,45.3,False,0.905940594059406,0.5768566493955095,True,True,True,True,True,True
2026-09-19,202606040502,2歳未勝利,False,4,2,2024106055,2024104028,テンユメノオーロラ,ビップルーチェ,1.4,27.9,0.0858,0.0858,0.052,1.362,15.9,False,0.905940594059406,0.5768566493955095,True,True,True,True,True,True
2026-09-19,202606040502,2歳未勝利,False,8,2,2024106144,2024104028,アフィーリア,ビップルーチェ,5.1,27.9,0.0323,0.0323,0.0095,2.787,86.4,False,0.905940594059406,0.5768566493955095,True,True,True,True,True,True
2026-09-19,202606040502,2歳未勝利,False,4,5,2024106055,2024106588,テンユメノオーロラ,ピーエムリンダ,1.4,71.1,0.0751,0.0751,0.0203,3.055,40.7,False,0.905940594059406,0.5768566493955095,False,True,True,True,True,False
2026-09-19,202606040502,2歳未勝利,False,8,5,2024106144,2024106588,アフィーリア,ピーエムリンダ,5.1,71.1,0.0282,0.0282,0.0037,6.264,222.0,False,0.905940594059406,0.5768566493955095,False,False,True,True,True,False
2026-09-19,202606040502,2歳未勝利,False,4,3,2024106055,2024107403,テンユメノオーロラ,ハイビスカス,1.4,5.9,0.0746,0.0746,0.2549,0.241,3.2,False,0.905940594059406,0.5768566493955095,True,True,True,False,True,False
2026-09-19,202606040502,2歳未勝利,False,8,3,2024106144,2024107403,アフィーリア,ハイビスカス,5.1,5.9,0.028,0.028,0.0477,0.485,17.3,False,0.905940594059406,0.5768566493955095,True,True,True,False,True,False
2026-09-19,202606040502,2歳未勝利,False,4,6,2024106055,2024102539,テンユメノオーロラ,ロンドンコーリング,1.4,23.4,0.0676,0.0676,0.0621,0.899,13.3,False,0.905940594059406,0.5768566493955095,True,True,True,False,True,False
