date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-09-12,202606040301,2歳未勝利,False,11,4,2024101560,2024101323,イキフン,シャイニーヒーロー,4.0,54.2,0.0268,0.0268,0.0066,3.365,125.6,True,0.5175186674325102,0.02857142857142857,False,True,True,True,False,False
2026-09-12,202606040301,2歳未勝利,False,11,12,2024101560,2024103935,イキフン,ニシノマキロイ,4.0,21.6,0.0245,0.0245,0.0167,1.214,49.5,True,0.5175186674325102,0.02857142857142857,True,True,True,True,True,False
2026-09-12,202606040301,2歳未勝利,False,4,12,2024101323,2024103935,シャイニーヒーロー,ニシノマキロイ,54.2,21.6,0.0237,0.0237,0.0011,17.699,747.4,True,0.5175186674325102,0.02857142857142857,False,False,True,True,False,False
2026-09-12,202606040301,2歳未勝利,False,11,8,2024101560,2024105829,イキフン,ヴィシーチェック,4.0,6.4,0.0237,0.0237,0.0587,0.332,14.0,True,0.5175186674325102,0.02857142857142857,True,True,True,False,True,False
2026-09-12,202606040301,2歳未勝利,False,4,8,2024101323,2024105829,シャイニーヒーロー,ヴィシーチェック,54.2,6.4,0.0229,0.0229,0.0039,4.822,210.8,True,0.5175186674325102,0.02857142857142857,False,False,True,True,False,False
2026-09-12,202606040301,2歳未勝利,False,11,3,2024101560,2024104937,イキフン,ハイトラクション,4.0,13.0,0.0225,0.0225,0.028,0.664,29.5,True,0.5175186674325102,0.02857142857142857,True,True,True,False,True,False
2026-09-12,202606040301,2歳未勝利,False,4,3,2024101323,2024104937,シャイニーヒーロー,ハイトラクション,54.2,13.0,0.0218,0.0218,0.0019,9.668,444.0,True,0.5175186674325102,0.02857142857142857,False,False,True,True,False,False
2026-09-12,202606040301,2歳未勝利,False,11,6,2024101560,2024101876,イキフン,ナムラダックス,4.0,22.4,0.0203,0.0203,0.016,1.046,51.4,True,0.5175186674325102,0.02857142857142857,True,True,True,False,True,False
2026-09-12,202606040301,2歳未勝利,False,4,6,2024101323,2024101876,シャイニーヒーロー,ナムラダックス,54.2,22.4,0.0197,0.0197,0.0011,15.253,775.6,True,0.5175186674325102,0.02857142857142857,False,False,True,True,False,False
2026-09-12,202606040301,2歳未勝利,False,11,5,2024101560,2024103969,イキフン,ハチキンキリシマ,4.0,46.3,0.0201,0.0201,0.0077,2.151,107.2,True,0.5175186674325102,0.02857142857142857,False,True,True,True,True,False
