date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-07-12,202603020602,3歳未勝利,False,2,15,2023102418,2023102967,ヒロイックヴァース,クリムゾンリーフ,7.0,1.9,0.1424,0.1424,0.1308,0.898,6.3,False,0.40693430656934304,0.784375,True,True,True,False,True,False
2026-07-12,202603020602,3歳未勝利,False,2,3,2023102418,2023100377,ヒロイックヴァース,ゴットタレント,7.0,14.0,0.0909,0.0909,0.0137,5.466,60.1,False,0.40693430656934304,0.784375,True,True,True,True,True,True
2026-07-12,202603020602,3歳未勝利,False,15,3,2023102967,2023100377,クリムゾンリーフ,ゴットタレント,1.9,14.0,0.0465,0.0465,0.0639,0.6,12.9,False,0.40693430656934304,0.784375,True,True,True,False,True,False
2026-07-12,202603020602,3歳未勝利,False,2,14,2023102418,2023106956,ヒロイックヴァース,サングラント,7.0,7.9,0.0745,0.0745,0.0249,2.471,33.2,False,0.40693430656934304,0.784375,True,True,True,True,True,True
2026-07-12,202603020602,3歳未勝利,False,15,14,2023102967,2023106956,クリムゾンリーフ,サングラント,1.9,7.9,0.0381,0.0381,0.1153,0.272,7.2,False,0.40693430656934304,0.784375,True,True,True,False,True,False
2026-07-12,202603020602,3歳未勝利,False,2,13,2023102418,2023104401,ヒロイックヴァース,レアリゼソンレーヴ,7.0,21.6,0.0519,0.0519,0.0088,4.861,93.7,False,0.40693430656934304,0.784375,True,True,True,True,True,True
2026-07-12,202603020602,3歳未勝利,False,15,13,2023102967,2023104401,クリムゾンリーフ,レアリゼソンレーヴ,1.9,21.6,0.0265,0.0265,0.0411,0.531,20.1,False,0.40693430656934304,0.784375,True,True,True,False,True,False
2026-07-12,202603020602,3歳未勝利,False,2,1,2023102418,2023101443,ヒロイックヴァース,フィーユレアル,7.0,32.0,0.0369,0.0369,0.0059,5.156,139.7,False,0.40693430656934304,0.784375,False,True,True,True,True,False
2026-07-12,202603020602,3歳未勝利,False,15,1,2023102967,2023101443,クリムゾンリーフ,フィーユレアル,1.9,32.0,0.0188,0.0188,0.0276,0.562,29.9,False,0.40693430656934304,0.784375,False,True,True,False,True,False
2026-07-12,202603020602,3歳未勝利,False,2,8,2023102418,2023106025,ヒロイックヴァース,レヴェンドール,7.0,85.9,0.0323,0.0323,0.0022,12.213,377.7,False,0.40693430656934304,0.784375,False,False,True,True,True,False
