date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-08-08,202604020505,3歳未勝利,False,14,11,2023103348,2023102398,オーロラボレアリス,アラビアンドリーム,8.3,2.6,0.216,0.216,0.0733,2.431,11.3,False,0.3544461778471139,0.6426068675543096,True,True,True,True,True,True
2026-08-08,202604020505,3歳未勝利,False,14,8,2023103348,2023100558,オーロラボレアリス,シンショク,8.3,11.1,0.0721,0.0721,0.0147,4.034,56.0,False,0.3544461778471139,0.6426068675543096,True,True,True,True,True,True
2026-08-08,202604020505,3歳未勝利,False,11,8,2023102398,2023100558,アラビアンドリーム,シンショク,2.6,11.1,0.0546,0.0546,0.0542,0.831,15.2,False,0.3544461778471139,0.6426068675543096,True,True,True,False,True,False
2026-08-08,202604020505,3歳未勝利,False,14,4,2023103348,2023101841,オーロラボレアリス,ユイノサダハル,8.3,9.8,0.0703,0.0703,0.0168,3.454,49.2,False,0.3544461778471139,0.6426068675543096,True,True,True,True,True,True
2026-08-08,202604020505,3歳未勝利,False,11,4,2023102398,2023101841,アラビアンドリーム,ユイノサダハル,2.6,9.8,0.0532,0.0532,0.0616,0.712,13.4,False,0.3544461778471139,0.6426068675543096,True,True,True,False,True,False
2026-08-08,202604020505,3歳未勝利,False,14,10,2023103348,2023101371,オーロラボレアリス,デルマカイモン,8.3,14.2,0.0534,0.0534,0.0114,3.855,72.2,False,0.3544461778471139,0.6426068675543096,True,True,True,True,True,True
2026-08-08,202604020505,3歳未勝利,False,11,10,2023102398,2023101371,アラビアンドリーム,デルマカイモン,2.6,14.2,0.0404,0.0404,0.0421,0.793,19.6,False,0.3544461778471139,0.6426068675543096,True,True,True,False,True,False
2026-08-08,202604020505,3歳未勝利,False,14,13,2023103348,2023101578,オーロラボレアリス,コパノミラノ,8.3,17.6,0.0286,0.0286,0.0092,2.572,90.0,False,0.3544461778471139,0.6426068675543096,True,True,True,True,True,True
2026-08-08,202604020505,3歳未勝利,False,11,13,2023102398,2023101578,アラビアンドリーム,コパノミラノ,2.6,17.6,0.0216,0.0216,0.0338,0.528,24.4,False,0.3544461778471139,0.6426068675543096,True,True,True,False,True,False
2026-08-08,202604020505,3歳未勝利,False,14,6,2023103348,2023100204,オーロラボレアリス,キタイノホシ,8.3,23.2,0.0284,0.0284,0.0069,3.39,119.2,False,0.3544461778471139,0.6426068675543096,True,True,True,True,True,True
2026-08-08,202604020505,3歳未勝利,False,11,6,2023102398,2023100204,アラビアンドリーム,キタイノホシ,2.6,23.2,0.0215,0.0215,0.0255,0.696,32.4,False,0.3544461778471139,0.6426068675543096,True,True,True,False,True,False
2026-08-08,202604020509,3歳以上1勝クラス,False,5,10,2023100485,2023103595,キタノエピックアン,ルージュカルデア,19.8,8.1,0.0648,0.0648,0.0084,6.324,97.6,True,0.1781571459838039,0.32762312633832974,True,True,True,True,False,False
2026-08-08,202604020509,3歳以上1勝クラス,False,5,3,2023100485,2022105685,キタノエピックアン,ディペンダブル,19.8,4.5,0.0617,0.0617,0.016,3.191,51.7,True,0.1781571459838039,0.32762312633832974,True,True,True,True,False,False
2026-08-08,202604020509,3歳以上1勝クラス,False,10,3,2023103595,2022105685,ルージュカルデア,ディペンダブル,8.1,4.5,0.0324,0.0324,0.0402,0.666,20.5,True,0.1781571459838039,0.32762312633832974,True,True,True,False,False,False
2026-08-08,202604020509,3歳以上1勝クラス,False,5,6,2023100485,2023106734,キタノエピックアン,ガーネットテソーロ,19.8,21.3,0.0571,0.0571,0.0031,15.153,265.4,True,0.1781571459838039,0.32762312633832974,True,False,True,True,False,False
2026-08-08,202604020509,3歳以上1勝クラス,False,10,6,2023103595,2023106734,ルージュカルデア,ガーネットテソーロ,8.1,21.3,0.03,0.03,0.0078,3.152,105.2,True,0.1781571459838039,0.32762312633832974,True,True,True,True,False,False
2026-08-08,202604020509,3歳以上1勝クラス,False,5,9,2023100485,2022104570,キタノエピックアン,ラヴアンドライク,19.8,5.9,0.054,0.054,0.0119,3.758,69.6,True,0.1781571459838039,0.32762312633832974,True,True,True,True,False,False
2026-08-08,202604020509,3歳以上1勝クラス,False,10,9,2023103595,2022104570,ルージュカルデア,ラヴアンドライク,8.1,5.9,0.0283,0.0283,0.0299,0.783,27.6,True,0.1781571459838039,0.32762312633832974,True,True,True,False,False,False
