date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-08-29,202604030302,3歳未勝利,False,7,6,2023104504,2023107327,ゴールドプレイヤー,ガードオブオナー,3.7,4.0,0.2604,0.2604,0.1062,2.023,7.8,False,0.563710499490316,0.5175186674325102,True,True,True,True,True,True
2026-08-29,202604030302,3歳未勝利,False,7,15,2023104504,2023105439,ゴールドプレイヤー,カシマライフウ,3.7,3.6,0.0909,0.0909,0.1197,0.627,6.9,False,0.563710499490316,0.5175186674325102,True,True,True,False,True,False
2026-08-29,202604030302,3歳未勝利,False,6,15,2023107327,2023105439,ガードオブオナー,カシマライフウ,4.0,3.6,0.0793,0.0793,0.1096,0.597,7.5,False,0.563710499490316,0.5175186674325102,True,True,True,False,True,False
2026-08-29,202604030302,3歳未勝利,False,7,11,2023104504,2023105753,ゴールドプレイヤー,アデルフィー,3.7,4.5,0.0758,0.0758,0.0932,0.671,8.9,False,0.563710499490316,0.5175186674325102,True,True,True,False,True,False
2026-08-29,202604030302,3歳未勝利,False,6,11,2023107327,2023105753,ガードオブオナー,アデルフィー,4.0,4.5,0.0661,0.0661,0.0853,0.639,9.7,False,0.563710499490316,0.5175186674325102,True,True,True,False,True,False
2026-08-29,202604030302,3歳未勝利,False,7,13,2023104504,2023105240,ゴールドプレイヤー,バターショコラ,3.7,173.7,0.0497,0.0497,0.0022,18.549,373.1,False,0.563710499490316,0.5175186674325102,False,False,True,True,True,False
2026-08-29,202604030302,3歳未勝利,False,6,13,2023107327,2023105240,ガードオブオナー,バターショコラ,4.0,173.7,0.0434,0.0434,0.002,17.694,407.9,False,0.563710499490316,0.5175186674325102,False,False,True,True,True,False
2026-08-29,202604030302,3歳未勝利,False,7,8,2023104504,2023102555,ゴールドプレイヤー,エターナルホープ,3.7,17.0,0.0307,0.0307,0.023,1.1,35.8,False,0.563710499490316,0.5175186674325102,True,True,True,True,True,True
2026-08-29,202604030302,3歳未勝利,False,6,8,2023107327,2023102555,ガードオブオナー,エターナルホープ,4.0,17.0,0.0268,0.0268,0.0211,1.049,39.1,False,0.563710499490316,0.5175186674325102,True,True,True,False,True,False
2026-08-29,202604030302,3歳未勝利,False,7,3,2023104504,2023105319,ゴールドプレイヤー,ネイティヴプライド,3.7,26.0,0.02,0.02,0.0149,1.106,55.2,False,0.563710499490316,0.5175186674325102,True,True,True,True,True,True
2026-08-29,202604030302,3歳未勝利,False,6,3,2023107327,2023105319,ガードオブオナー,ネイティヴプライド,4.0,26.0,0.0175,0.0175,0.0137,1.055,60.3,False,0.563710499490316,0.5175186674325102,True,True,True,True,True,True
2026-08-29,202604030306,新発田城特別,False,8,6,2023104398,2022105863,アビヤント,ルシャルムール,7.8,5.1,0.1946,0.1946,0.036,4.46,22.9,False,0.3088158581116328,0.45402745402745404,True,True,True,True,False,False
2026-08-29,202604030306,新発田城特別,False,8,3,2023104398,2023103013,アビヤント,ルーナディサングエ,7.8,2.6,0.0965,0.0965,0.0784,1.016,10.5,False,0.3088158581116328,0.45402745402745404,True,True,True,False,False,False
2026-08-29,202604030306,新発田城特別,False,6,3,2022105863,2023103013,ルシャルムール,ルーナディサングエ,5.1,2.6,0.0761,0.0761,0.1232,0.51,6.7,False,0.3088158581116328,0.45402745402745404,True,True,True,False,True,False
2026-08-29,202604030306,新発田城特別,False,8,4,2023104398,2022100348,アビヤント,ヨドノタイヨウ,7.8,14.8,0.0427,0.0427,0.0117,3.006,70.4,False,0.3088158581116328,0.45402745402745404,True,True,True,True,False,False
2026-08-29,202604030306,新発田城特別,False,6,4,2022105863,2022100348,ルシャルムール,ヨドノタイヨウ,5.1,14.8,0.0336,0.0336,0.0185,1.5,44.6,False,0.3088158581116328,0.45402745402745404,True,True,True,True,True,True
2026-08-29,202604030306,新発田城特別,False,8,5,2023104398,2021102203,アビヤント,トレベルオール,7.8,15.2,0.0395,0.0395,0.0114,2.858,72.3,False,0.3088158581116328,0.45402745402745404,True,True,True,True,False,False
2026-08-29,202604030306,新発田城特別,False,6,5,2022105863,2021102203,ルシャルムール,トレベルオール,5.1,15.2,0.0311,0.0311,0.018,1.426,45.8,False,0.3088158581116328,0.45402745402745404,True,True,True,True,True,True
2026-08-29,202604030306,新発田城特別,False,8,12,2023104398,2023103519,アビヤント,サウジバラード,7.8,37.5,0.0365,0.0365,0.0046,6.622,181.3,False,0.3088158581116328,0.45402745402745404,False,False,True,True,False,False
2026-08-29,202604030306,新発田城特別,False,6,12,2022105863,2023103519,ルシャルムール,サウジバラード,5.1,37.5,0.0288,0.0288,0.0072,3.301,114.7,False,0.3088158581116328,0.45402745402745404,False,True,True,True,True,False
2026-08-29,202604030306,新発田城特別,False,8,1,2023104398,2023103016,アビヤント,ボールドタワー,7.8,17.1,0.03,0.03,0.0101,2.45,81.6,False,0.3088158581116328,0.45402745402745404,True,True,True,True,False,False
2026-08-29,202604030306,新発田城特別,False,6,1,2022105863,2023103016,ルシャルムール,ボールドタワー,5.1,17.1,0.0236,0.0236,0.016,1.222,51.7,False,0.3088158581116328,0.45402745402745404,True,True,True,True,True,True
2026-08-29,202604030308,BSN賞,False,6,3,2021101259,2022106553,カズタンジャー,タガノバビロン,5.6,2.6,0.1948,0.1948,0.1124,1.43,7.3,False,0.4372842347525892,0.6426068675543096,True,True,True,True,True,True
2026-08-29,202604030308,BSN賞,False,6,1,2021101259,2022105979,カズタンジャー,ピカピカサンダー,5.6,7.6,0.1185,0.1185,0.0337,2.903,24.5,False,0.4372842347525892,0.6426068675543096,True,True,True,True,True,True
2026-08-29,202604030308,BSN賞,False,3,1,2022106553,2022105979,タガノバビロン,ピカピカサンダー,2.6,7.6,0.1011,0.1011,0.0813,1.026,10.2,False,0.4372842347525892,0.6426068675543096,True,True,True,False,True,False
2026-08-29,202604030308,BSN賞,False,6,7,2021101259,2022100154,カズタンジャー,メイショウズイウン,5.6,9.7,0.1052,0.1052,0.0261,3.328,31.6,False,0.4372842347525892,0.6426068675543096,True,True,True,True,True,True
2026-08-29,202604030308,BSN賞,False,3,7,2022106553,2022100154,タガノバビロン,メイショウズイウン,2.6,9.7,0.0897,0.0897,0.063,1.175,13.1,False,0.4372842347525892,0.6426068675543096,True,True,True,True,True,True
2026-08-29,202604030308,BSN賞,False,6,10,2021101259,2021100561,カズタンジャー,ハビレ,5.6,7.8,0.0549,0.0549,0.0328,1.381,25.2,False,0.4372842347525892,0.6426068675543096,True,True,True,True,True,True
2026-08-29,202604030308,BSN賞,False,3,10,2022106553,2021100561,タガノバビロン,ハビレ,2.6,7.8,0.0467,0.0467,0.0791,0.488,10.4,False,0.4372842347525892,0.6426068675543096,True,True,True,False,True,False
2026-08-29,202604030308,BSN賞,False,6,2,2021101259,2021105264,カズタンジャー,アムールドパリ,5.6,7.3,0.0204,0.0204,0.0352,0.479,23.5,False,0.4372842347525892,0.6426068675543096,True,True,True,False,True,False
2026-08-29,202604030308,BSN賞,False,3,2,2022106553,2021105264,タガノバビロン,アムールドパリ,2.6,7.3,0.0174,0.0174,0.0848,0.169,9.7,False,0.4372842347525892,0.6426068675543096,True,True,True,False,True,False
2026-08-29,202604030308,BSN賞,False,6,11,2021101259,2021100606,カズタンジャー,ベルイストワール,5.6,27.1,0.0141,0.0141,0.0091,1.28,90.8,False,0.4372842347525892,0.6426068675543096,True,True,True,True,True,True
2026-08-29,202604030308,BSN賞,False,3,11,2022106553,2021100606,タガノバビロン,ベルイストワール,2.6,27.1,0.012,0.012,0.022,0.45,37.5,False,0.4372842347525892,0.6426068675543096,True,True,True,False,True,False
2026-08-29,202607030302,2歳未勝利,False,3,12,2024106361,2024107194,ダノンアズール,ジュンヴァグネル,5.6,26.2,0.0476,0.0476,0.0089,4.392,92.3,True,0.45402745402745404,0.15687629578438148,True,True,True,True,False,False
2026-08-29,202607030302,2歳未勝利,False,3,6,2024106361,2024105938,ダノンアズール,ダヌラーサナ,5.6,8.1,0.0319,0.0319,0.0299,0.881,27.6,True,0.45402745402745404,0.15687629578438148,True,True,True,False,True,False
2026-08-29,202607030302,2歳未勝利,False,12,6,2024107194,2024105938,ジュンヴァグネル,ダヌラーサナ,26.2,8.1,0.0314,0.0314,0.006,4.295,137.0,True,0.45402745402745404,0.15687629578438148,True,True,True,True,False,False
