date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-08-02,202604020402,2歳新馬,False,12,5,2024106933,2024108321,グランシュレーム,リーチツモドライチ,4.7,5.3,0.072,0.072,0.0603,0.986,13.7,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020402,2歳新馬,False,12,2,2024106933,2024106348,グランシュレーム,ステラガーネット,4.7,6.5,0.05,0.05,0.0484,0.853,17.1,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020402,2歳新馬,False,5,2,2024108321,2024106348,リーチツモドライチ,ステラガーネット,5.3,6.5,0.0411,0.0411,0.0424,0.799,19.5,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020402,2歳新馬,False,12,3,2024106933,2024105951,グランシュレーム,ゼノスフィア,4.7,10.8,0.0364,0.0364,0.0284,1.059,29.1,False,0.5175186674325102,0.4372842347525892,True,True,True,True,True,True
2026-08-02,202604020402,2歳新馬,False,5,3,2024108321,2024105951,リーチツモドライチ,ゼノスフィア,5.3,10.8,0.0299,0.0299,0.0249,0.992,33.2,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020402,2歳新馬,False,12,6,2024106933,2024106108,グランシュレーム,ラインホルト,4.7,15.8,0.035,0.035,0.0192,1.505,43.0,False,0.5175186674325102,0.4372842347525892,True,True,True,True,True,True
2026-08-02,202604020402,2歳新馬,False,5,6,2024108321,2024106108,リーチツモドライチ,ラインホルト,5.3,15.8,0.0287,0.0287,0.0168,1.41,49.1,False,0.5175186674325102,0.4372842347525892,True,True,True,True,True,True
2026-08-02,202604020402,2歳新馬,False,12,7,2024106933,2024100913,グランシュレーム,コウユーキミガイテ,4.7,7.0,0.0268,0.0268,0.0447,0.496,18.5,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020402,2歳新馬,False,5,7,2024108321,2024100913,リーチツモドライチ,コウユーキミガイテ,5.3,7.0,0.022,0.022,0.0392,0.464,21.1,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020402,2歳新馬,False,12,4,2024106933,2024105829,グランシュレーム,ヴィシーチェック,4.7,11.8,0.0258,0.0258,0.0259,0.821,31.9,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020402,2歳新馬,False,5,4,2024108321,2024105829,リーチツモドライチ,ヴィシーチェック,5.3,11.8,0.0212,0.0212,0.0227,0.77,36.4,False,0.5175186674325102,0.4372842347525892,True,True,True,False,True,False
2026-08-02,202604020404,3歳未勝利,False,9,3,2023106974,2023103438,サトノクラシカル,ツインドライヴ,3.6,10.6,0.0564,0.0564,0.039,1.194,21.2,True,0.563710499490316,0.3329275715155204,True,True,True,True,False,False
2026-08-02,202604020404,3歳未勝利,False,9,8,2023106974,2023106956,サトノクラシカル,サングラント,3.6,5.9,0.0516,0.0516,0.0722,0.589,11.4,True,0.563710499490316,0.3329275715155204,True,True,True,False,True,False
2026-08-02,202604020404,3歳未勝利,False,3,8,2023103438,2023106956,ツインドライヴ,サングラント,10.6,5.9,0.0347,0.0347,0.0225,1.274,36.7,True,0.563710499490316,0.3329275715155204,True,True,True,True,False,False
2026-08-02,202604020404,3歳未勝利,False,9,5,2023106974,2023100739,サトノクラシカル,ヤマタケボニータ,3.6,23.4,0.0399,0.0399,0.0173,1.903,47.6,True,0.563710499490316,0.3329275715155204,True,True,True,True,True,False
2026-08-02,202604020404,3歳未勝利,False,3,5,2023103438,2023100739,ツインドライヴ,ヤマタケボニータ,10.6,23.4,0.0269,0.0269,0.0054,4.131,153.6,True,0.563710499490316,0.3329275715155204,True,False,True,True,False,False
2026-08-02,202604020404,3歳未勝利,False,9,10,2023106974,2023105319,サトノクラシカル,ネイティヴプライド,3.6,6.2,0.0394,0.0394,0.0685,0.474,12.0,True,0.563710499490316,0.3329275715155204,True,True,True,False,True,False
2026-08-02,202604020404,3歳未勝利,False,3,10,2023103438,2023105319,ツインドライヴ,ネイティヴプライド,10.6,6.2,0.0265,0.0265,0.0213,1.024,38.7,True,0.563710499490316,0.3329275715155204,True,True,True,False,False,False
2026-08-02,202604020404,3歳未勝利,False,9,12,2023106974,2023107425,サトノクラシカル,ジュングロワール,3.6,17.4,0.0274,0.0274,0.0234,0.965,35.2,True,0.563710499490316,0.3329275715155204,True,True,True,False,True,False
2026-08-02,202604020404,3歳未勝利,False,3,12,2023103438,2023107425,ツインドライヴ,ジュングロワール,10.6,17.4,0.0184,0.0184,0.0073,2.092,113.6,True,0.563710499490316,0.3329275715155204,True,True,True,True,False,False
2026-08-02,202604020404,3歳未勝利,False,9,11,2023106974,2023107305,サトノクラシカル,グラムエッジ,3.6,11.8,0.0233,0.0233,0.0349,0.551,23.6,True,0.563710499490316,0.3329275715155204,True,True,True,False,True,False
2026-08-02,202604020404,3歳未勝利,False,3,11,2023103438,2023107305,ツインドライヴ,グラムエッジ,10.6,11.8,0.0157,0.0157,0.0108,1.194,76.1,True,0.563710499490316,0.3329275715155204,True,True,True,True,False,False
