date,race_id,race_name,is_g1,horse_num_i,horse_num_j,horse_id_i,horse_id_j,horse_name_i,horse_name_j,odds_i,odds_j,p_model,p_model_raw,p_market,ev,est_quinella_odds,race_axis_reject,p_axis1_safe,p_axis2_safe,passed_longshot,passed_est_odds,passed_p_model,passed_ev,passed_gatekeeper,would_buy
2026-07-19,202603020804,3歳未勝利,False,3,2,2023104526,2023105452,フェスティヴハート,アーティラリー,4.3,6.7,0.2015,0.2015,0.0519,3.202,15.9,False,0.5000000000000001,0.4723314975085235,True,True,True,True,True,True
2026-07-19,202603020804,3歳未勝利,False,3,13,2023104526,2023103533,フェスティヴハート,アルティソナンテ,4.3,16.2,0.0496,0.0496,0.0207,1.975,39.8,False,0.5000000000000001,0.4723314975085235,True,True,True,True,True,True
2026-07-19,202603020804,3歳未勝利,False,2,13,2023105452,2023103533,アーティラリー,アルティソナンテ,6.7,16.2,0.0271,0.0271,0.0128,1.756,64.7,False,0.5000000000000001,0.4723314975085235,True,True,True,True,True,True
2026-07-19,202603020804,3歳未勝利,False,3,7,2023104526,2023106796,フェスティヴハート,ペタルズダンス,4.3,9.8,0.0412,0.0412,0.0348,0.977,23.7,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020804,3歳未勝利,False,2,7,2023105452,2023106796,アーティラリー,ペタルズダンス,6.7,9.8,0.0226,0.0226,0.0214,0.868,38.5,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020804,3歳未勝利,False,3,9,2023104526,2023105652,フェスティヴハート,ユニバーサルラヴ,4.3,5.8,0.0411,0.0411,0.0606,0.559,13.6,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020804,3歳未勝利,False,2,9,2023105452,2023105652,アーティラリー,ユニバーサルラヴ,6.7,5.8,0.0225,0.0225,0.0374,0.496,22.1,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020804,3歳未勝利,False,3,5,2023104526,2023101367,フェスティヴハート,デルマザオウ,4.3,8.2,0.0402,0.0402,0.0419,0.792,19.7,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020804,3歳未勝利,False,2,5,2023105452,2023101367,アーティラリー,デルマザオウ,6.7,8.2,0.022,0.022,0.0258,0.703,31.9,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020804,3歳未勝利,False,3,11,2023104526,2023104860,フェスティヴハート,ハリコミチュウ,4.3,6.8,0.0392,0.0392,0.0511,0.634,16.1,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020804,3歳未勝利,False,2,11,2023105452,2023104860,アーティラリー,ハリコミチュウ,6.7,6.8,0.0215,0.0215,0.0315,0.562,26.2,False,0.5000000000000001,0.4723314975085235,True,True,True,False,True,False
2026-07-19,202603020807,3歳未勝利,False,6,7,2023100200,2023101841,ラヴィプランドール,ユイノサダハル,32.2,8.9,0.1182,0.1182,0.0047,20.753,175.5,True,0.08869987849331712,0.4105960264900662,False,False,True,True,False,False
2026-07-19,202603020807,3歳未勝利,False,6,13,2023100200,2023101135,ラヴィプランドール,ファイアリービート,32.2,13.0,0.1125,0.1125,0.0032,29.31,260.5,True,0.08869987849331712,0.4105960264900662,False,False,True,True,False,False
2026-07-19,202603020807,3歳未勝利,False,7,13,2023101841,2023101135,ユイノサダハル,ファイアリービート,8.9,13.0,0.0465,0.0465,0.0119,3.235,69.6,True,0.08869987849331712,0.4105960264900662,True,True,True,True,True,False
2026-07-19,202603020807,3歳未勝利,False,6,4,2023100200,2023103753,ラヴィプランドール,イントゥザウインド,32.2,3.2,0.062,0.062,0.0145,3.524,56.9,True,0.08869987849331712,0.4105960264900662,False,True,True,True,False,False
2026-07-19,202603020807,3歳未勝利,False,7,4,2023101841,2023103753,ユイノサダハル,イントゥザウインド,8.9,3.2,0.0255,0.0255,0.0541,0.389,15.2,True,0.08869987849331712,0.4105960264900662,True,True,True,False,True,False
2026-07-19,202603020807,3歳未勝利,False,6,8,2023100200,2023107425,ラヴィプランドール,ジュングロワール,32.2,37.8,0.0405,0.0405,0.0011,31.311,773.5,True,0.08869987849331712,0.4105960264900662,False,False,True,True,False,False
2026-07-19,202603020807,3歳未勝利,False,7,8,2023101841,2023107425,ユイノサダハル,ジュングロワール,8.9,37.8,0.0166,0.0166,0.004,3.436,206.4,True,0.08869987849331712,0.4105960264900662,False,False,True,True,True,False
2026-07-19,202603020807,3歳未勝利,False,6,5,2023100200,2023102651,ラヴィプランドール,キタノドンカルロ,32.2,8.0,0.0372,0.0372,0.0053,5.837,156.9,True,0.08869987849331712,0.4105960264900662,False,False,True,True,False,False
2026-07-19,202603020807,3歳未勝利,False,7,5,2023101841,2023102651,ユイノサダハル,キタノドンカルロ,8.9,8.0,0.0153,0.0153,0.0197,0.641,41.9,True,0.08869987849331712,0.4105960264900662,True,True,True,False,True,False
2026-07-19,202603020807,3歳未勝利,False,6,14,2023100200,2023106793,ラヴィプランドール,スルーザゴールド,32.2,50.8,0.0371,0.0371,0.0008,38.662,1042.4,True,0.08869987849331712,0.4105960264900662,False,False,True,True,False,False
2026-07-19,202603020807,3歳未勝利,False,7,14,2023101841,2023106793,ユイノサダハル,スルーザゴールド,8.9,50.8,0.0152,0.0152,0.003,4.241,278.2,True,0.08869987849331712,0.4105960264900662,False,False,True,True,True,False
2026-07-19,202603020812,3歳以上1勝クラス,False,6,1,2023102364,2023102160,サムシングニュー,アルデキングダム,12.9,6.6,0.1073,0.1073,0.0163,5.441,50.7,True,0.23620627479264333,0.3329275715155204,True,True,True,True,False,False
2026-07-19,202603020812,3歳以上1勝クラス,False,6,4,2023102364,2023106052,サムシングニュー,ジーティーブラック,12.9,9.7,0.1065,0.1065,0.0108,8.11,76.2,True,0.23620627479264333,0.3329275715155204,True,True,True,True,False,False
2026-07-19,202603020812,3歳以上1勝クラス,False,1,4,2023102160,2023106052,アルデキングダム,ジーティーブラック,6.6,9.7,0.0598,0.0598,0.0219,2.257,37.7,True,0.23620627479264333,0.3329275715155204,True,True,True,True,False,False
2026-07-19,202603020812,3歳以上1勝クラス,False,6,11,2023102364,2023100964,サムシングニュー,エアトベーレ,12.9,6.5,0.0675,0.0675,0.0165,3.367,49.9,True,0.23620627479264333,0.3329275715155204,True,True,True,True,False,False
2026-07-19,202603020812,3歳以上1勝クラス,False,1,11,2023102160,2023100964,アルデキングダム,エアトベーレ,6.6,6.5,0.0378,0.0378,0.0334,0.936,24.7,True,0.23620627479264333,0.3329275715155204,True,True,True,False,False,False
